trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,1,OK,3.5,21.2,2.3,6.06,2.32,0:258,0,1,1,1
2,7,6,OK,2.45,34.3,1.37,4,1.38,0:258,0,6,6,6.47
3,9,8,OK,1.43,42.3,0.618,2.14,0.634,0:258,0,8,8,8.19
4,11,10,OK,1.25,52,0.385,1.73,0.401,0:258,0,10,10,10.1
5,8,7,OK,2.19,55.3,0.316,2.55,0.333,0:258,0,7,7,7.6
6,4,3,OK,1.62,62,0.401,2.23,0.417,0:258,0,3,3,1.92
7,6,5,OK,1.18,68.5,0.368,1.65,0.385,0:258,0,5,5,4.92
8,5,4,OK,1.27,71.5,0.299,1.63,0.316,0:258,0,4,4,3.74
9,3,2,OK,1.58,74.4,0.318,2,0.334,0:258,0,2,2,1.28
10,10,9,OK,1.42,77.7,0.335,1.88,0.351,0:258,0,9,9,9.15
