trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,"9,158",ERR_TooSlowInstantaneous,0,11.6,0.17,2.58,0.185,0:258,0,"9,158",9158,N/A
2,3,"4,782",OK,1.4,16.1,0.201,1.77,0.218,0:258,0,"4,782",4782,4.15e+03
3,4,"9,845",OK,1.4,18.9,0.118,1.84,0.134,0:258,0,"9,845",9845,8.35e+03
4,5,"1,751",OK,1.43,21.4,0.135,1.78,0.152,0:258,0,"1,751",1751,1.06e+03
5,6,"5,312",OK,1.27,24.1,0.152,1.62,0.168,0:258,0,"5,312",5312,5.35e+03
6,7,"8,074",OK,1.28,26.4,0.119,1.72,0.135,0:258,0,"8,074",8074,7.79e+03
7,8,"7,729",OK,1.35,28.8,0.017,1.53,0.0344,0:258,0,"7,729",7729,7.03e+03
8,9,"5,886",OK,1.23,31,0.0171,1.45,0.0345,0:258,0,"5,886",5886,5.69e+03
9,10,"6,401",OK,1.43,33.2,0.0851,1.7,0.101,0:258,0,"6,401",6401,6.25e+03
10,11,992,OK,1.88,36.8,0.136,2.22,0.152,0:258,0,992,992,792
11,12,"8,906",OK,1.53,39.9,0.1,1.82,0.117,0:258,0,"8,906",8906,7.92e+03
12,13,"6,698",OK,1.42,42.4,0.15,1.77,0.168,0:258,0,"6,698",6698,6.11e+03
13,14,"4,115",OK,1.42,44.9,0.0846,1.67,0.101,0:258,0,"4,115",4115,4.26e+03
14,15,"3,903",OK,1.6,47.3,0.101,1.9,0.117,0:258,0,"3,903",3903,3.85e+03
15,16,"3,274",OK,1.56,50,0.102,1.88,0.118,0:258,0,"3,274",3274,3.36e+03
16,17,"2,894",OK,1.47,52.6,0.101,1.78,0.117,0:258,0,"2,894",2894,2.44e+03
17,18,374,OK,1.55,55.2,0.101,1.85,0.118,0:258,0,374,374,778
18,19,"1,023",OK,1.78,58,0.15,2.13,0.166,0:258,0,"1,023",1023,1.25e+03
19,20,"7,264",OK,1.51,60.9,0.0859,1.78,0.101,0:258,0,"7,264",7264,7.1e+03
20,21,"2,148",OK,1.67,63.5,0.0682,1.92,0.0843,0:258,0,"2,148",2148,2.25e+03
21,22,"3,274",OK,1.43,66.2,0.0669,1.63,0.0834,0:258,0,"3,274",3274,3.12e+03
22,23,"9,845",OK,1.37,68.8,0.119,1.72,0.136,0:258,0,"9,845",9845,8.56e+03
23,24,"2,148",OK,1.46,72.3,0.186,1.8,0.201,0:258,0,"2,148",2148,1.97e+03
24,25,"1,751",OK,1.63,75,0.136,1.93,0.152,0:258,0,"1,751",1751,1.36e+03
25,26,"5,886",OK,1.52,77.9,0.15,1.87,0.166,0:258,0,"5,886",5886,5.42e+03
26,27,"8,074",OK,1.72,81.5,0.135,2.08,0.151,0:258,0,"8,074",8074,8.08e+03
27,28,"1,023",OK,1.67,84.3,0.0168,1.88,0.0333,0:258,0,"1,023",1023,1.25e+03
28,29,"4,782",OK,1.6,87.1,0.252,2.08,0.268,0:258,0,"4,782",4782,4.21e+03
29,30,"7,729",OK,1.6,90,0.101,1.88,0.118,0:258,0,"7,729",7729,6.64e+03
30,31,"6,698",OK,1.42,93.8,0.185,1.77,0.202,0:258,0,"6,698",6698,6.17e+03
31,32,"4,115",OK,1.5,96.3,0.117,1.8,0.133,0:258,0,"4,115",4115,4.24e+03
32,33,"9,158",OK,1.6,98.9,0.135,1.93,0.151,0:258,0,"9,158",9158,8.75e+03
33,34,992,OK,2.03,102,0.134,2.33,0.15,0:258,0,992,992,542
34,35,"5,312",OK,1.63,105,0.119,1.92,0.136,0:258,0,"5,312",5312,5.01e+03
35,36,"7,264",OK,1.45,107,0.152,1.82,0.168,0:258,0,"7,264",7264,6.71e+03
36,37,"8,906",OK,1.46,110,0.169,1.85,0.184,0:258,0,"8,906",8906,7.89e+03
37,38,"3,903",OK,1.8,114,0.169,2.1,0.185,0:258,0,"3,903",3903,3.43e+03
38,39,"6,401",OK,1.68,117,0.12,2.05,0.136,0:258,0,"6,401",6401,6e+03
39,40,"2,894",OK,1.68,120,0.151,2.05,0.167,0:258,0,"2,894",2894,2.79e+03
40,41,374,OK,2.03,123,0.0845,2.38,0.101,0:258,0,374,374,181
41,42,"7,729",OK,1.61,126,0.152,2.03,0.168,0:258,0,"7,729",7729,6.32e+03
42,43,"6,401",OK,1.58,129,0.0855,1.92,0.101,0:258,0,"6,401",6401,5.75e+03
43,44,"4,115",OK,1.62,133,0.119,2.02,0.135,0:258,0,"4,115",4115,4.03e+03
44,45,"3,903",OK,2.02,136,0.183,2.35,0.201,0:258,0,"3,903",3903,3.46e+03
45,46,"6,698",OK,1.58,139,0.102,1.92,0.118,0:258,0,"6,698",6698,6.12e+03
46,47,"2,148",OK,1.68,141,0.117,2,0.132,0:258,0,"2,148",2148,1.86e+03
47,48,992,OK,1.98,145,0.135,2.37,0.151,0:258,0,992,992,236
48,49,"9,158",OK,1.65,148,0.119,2.03,0.135,0:258,0,"9,158",9158,8.69e+03
49,50,"1,751",OK,1.75,151,0.134,2.05,0.15,0:258,0,"1,751",1751,1.89e+03
50,51,"9,845",OK,1.68,154,0.169,2.03,0.185,0:258,0,"9,845",9845,9.28e+03
51,52,"8,906",OK,1.52,158,0.269,2.07,0.285,0:258,0,"8,906",8906,8.33e+03
52,53,"2,894",OK,2,160,0.218,2.32,0.235,0:258,0,"2,894",2894,2.33e+03
53,54,"5,312",OK,1.46,164,0.169,1.82,0.184,0:258,0,"5,312",5312,5.31e+03
54,55,"7,264",OK,1.5,166,0.118,1.94,0.135,0:258,0,"7,264",7264,7.11e+03
55,56,"8,074",OK,1.72,169,0.134,2.17,0.151,0:258,0,"8,074",8074,8.14e+03
56,57,"5,886",OK,1.65,172,0.0169,1.93,0.0341,0:258,0,"5,886",5886,6.01e+03
57,58,"3,274",OK,2.1,175,0.252,2.58,0.269,0:258,0,"3,274",3274,3.12e+03
58,59,374,OK,2.21,179,0.203,2.7,0.218,0:258,0,374,374,97.2
59,60,"1,023",OK,1.9,183,0.217,2.37,0.234,0:258,0,"1,023",1023,764
60,61,"4,782",OK,1.93,186,0.201,2.44,0.218,0:258,0,"4,782",4782,4.43e+03
61,2,"9,158",OK,1.98,189,0.302,2.59,0.319,0:258,0,"9,158",9158,8.85e+03
