trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowGlobal,0,9.2,0.485,1.23,0.502,0,16_25,,0.64,N/A
2,3,120_553,ERR_TooSlowInstantaneous,0,11.6,0.502,5.68,0.518,0,120_553,,0.217,N/A
3,4,28_109,OK,3.67,19.5,0.217,4.2,0.233,0,28_109,,0.256880734,0.371
4,5,4_5,OK,2.38,25.7,0.254,2.96,0.269,0,4_5,,0.8,0.81
5,6,11_12,OK,3.12,29.6,0.218,3.65,0.234,0,11_12,,0.916666667,0.844
6,7,11_35,OK,3.98,34.2,0.133,4.43,0.151,0,11_35,,0.314285714,0.487
7,8,3_8,OK,3.05,39.7,0.168,3.52,0.184,0,3_8,,0.375,0.385
8,9,7_15,ERR_TooSlowInstantaneous,0,44.2,0.183,1.94,0.2,0,7_15,,0.466666667,N/A
9,10,1_9,OK,1.81,48.2,0.218,2.27,0.234,0,1_9,,0.111111111,0.235
10,11,10_19,OK,2.6,51.5,0.218,3.1,0.235,0,10_19,,0.526315789,0.535
11,12,703_891,OK,1.65,55.5,0.0837,2.02,0.1,0,703_891,,0.789,0.854
12,13,1_17,OK,1.8,58.3,0.134,2.23,0.151,0,1_17,,0.058823529,0.129
13,14,291_491,OK,2.16,61.5,0.102,2.53,0.117,0,291_491,,0.592668024,0.646
14,15,10_13,OK,2.2,64.8,0.135,2.65,0.152,0,10_13,,0.769230769,0.699
15,16,1_6,OK,1.73,68.2,0.15,2.08,0.167,0,1_6,,0.166666667,0.213
16,17,1_9,OK,2.05,71.4,0.0169,2.37,0.0336,0,1_9,,0.111111111,0.232
17,18,10_19,OK,2.2,74.8,0.201,2.68,0.217,0,10_19,,0.526315789,0.493
18,19,10_13,OK,2.57,78.4,0.15,3.02,0.166,0,10_13,,0.769230769,0.693
19,20,28_109,OK,1.87,82.4,0.0163,2.2,0.033,0,28_109,,0.256880734,0.312
20,21,16_25,OK,3.85,85.6,0.268,4.42,0.284,0,16_25,,0.64,0.697
21,22,7_15,OK,3.38,92,0.269,3.9,0.285,0,7_15,,0.466666667,0.515
22,23,11_12,OK,1.68,96.8,0.1,2.08,0.118,0,11_12,,0.916666667,0.857
23,24,1_17,OK,1.69,99.8,0.116,2.1,0.133,0,1_17,,0.058823529,0.0958
24,25,120_553,ERR_TooSlowInstantaneous,0,103,0.149,4.97,0.166,0,120_553,,0.217,N/A
25,26,11_35,OK,2.3,109,0.0996,2.6,0.115,0,11_35,,0.314285714,0.354
26,28,4_5,OK,1.8,114,0.335,2.45,0.35,0,4_5,,0.8,0.812
27,29,3_8,OK,2.25,117,0.166,2.65,0.184,0,3_8,,0.375,0.258
28,30,291_491,OK,2.37,121,0.166,2.77,0.183,0,291_491,,0.592668024,0.656
29,31,703_891,OK,1.75,124,0.169,2.15,0.186,0,703_891,,0.789,0.872
30,32,1_17,OK,1.38,128,0.302,1.88,0.318,0,1_17,,0.058823529,0.112
31,33,120_553,OK,1.5,130,0.218,1.85,0.234,0,120_553,,0.217,0.271
32,34,7_15,OK,1.52,133,0.418,2.13,0.434,0,7_15,,0.466666667,0.485
33,35,16_25,OK,2.5,136,0.25,2.98,0.266,0,16_25,,0.64,0.729
34,36,11_12,OK,1.4,140,0.183,1.8,0.2,0,11_12,,0.916666667,0.918
35,37,11_35,OK,2.4,143,0.152,2.8,0.168,0,11_35,,0.314285714,0.265
36,38,703_891,OK,1.3,146,0.117,1.62,0.134,0,703_891,,0.789,0.804
37,40,4_5,OK,1.26,150,0.219,1.68,0.235,0,4_5,,0.8,0.825
38,41,10_13,OK,4.92,152,0.136,5.32,0.152,0,10_13,,0.769230769,0.801
39,42,1_6,OK,2.13,158,0.233,2.65,0.25,0,1_6,,0.166666667,0.215
40,43,10_19,OK,2.72,162,0.15,3.12,0.166,0,10_19,,0.526315789,0.585
41,44,1_9,OK,2.8,166,0.1,3.05,0.117,0,1_9,,0.111111111,0.225
42,45,28_109,OK,1.72,170,0.167,2.03,0.184,0,28_109,,0.256880734,0.243
43,46,291_491,OK,1.78,173,0.235,2.28,0.252,0,291_491,,0.592668024,0.647
44,2,16_25,OK,1.08,176,0.22,1.5,0.236,0,16_25,,0.64,0.81
45,3,120_553,OK,1.2,178,0.155,1.62,0.169,0,120_553,,0.217,0.301
46,9,7_15,ERR_TooSlowInstantaneous,0,181,0.25,2.69,0.267,0,7_15,,0.466666667,N/A
47,25,120_553,OK,1.53,185,0.352,2.02,0.368,0,120_553,,0.217,0.268
48,27,1_6,OK,1.88,188,0.369,2.42,0.384,0,1_6,,0.166666667,0.162
49,39,3_8,OK,2.13,191,0.184,2.57,0.2,0,3_8,,0.375,0.31
50,9,7_15,OK,2.22,195,0.116,2.53,0.132,0,7_15,,0.466666667,0.472
