trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,ERR_TooSlowInstantaneous,0,8.53,0.401,1.73,0.417,0,16_25,,0.64,N/A
2,3,120_553,OK,1.4,11.6,0.267,1.82,0.283,0,120_553,,0.217,0.339
3,4,28_109,OK,1.15,14.4,0.0508,1.35,0.0678,0,28_109,,0.256880734,0.207
4,5,4_5,OK,1.65,16.6,0.185,2.02,0.202,0,4_5,,0.8,0.665
5,6,11_12,OK,1.28,19.5,0.216,1.65,0.233,0,11_12,,0.916666667,0.718
6,7,11_35,OK,1.52,21.8,0.184,1.87,0.2,0,11_35,,0.314285714,0.41
7,8,3_8,OK,1.27,24.4,0.169,1.62,0.185,0,3_8,,0.375,0.304
8,9,7_15,OK,1.22,26.7,0.185,1.58,0.202,0,7_15,,0.466666667,0.303
9,10,1_9,OK,1.26,29,0.169,1.6,0.185,0,1_9,,0.111111111,0.103
10,11,10_19,OK,1.55,31.3,0.151,1.8,0.167,0,10_19,,0.526315789,0.564
11,12,703_891,OK,1.9,33.7,0.201,2.28,0.217,0,703_891,,0.789,0.706
12,13,1_17,OK,1.18,36.7,0.167,1.55,0.183,0,1_17,,0.058823529,0.2
13,14,291_491,ERR_StartedSideways,0,40.3,-1,0.469,-1,0,291_491,,0.592668024,N/A
14,16,1_6,OK,1.21,44.9,0.0683,1.45,0.0842,0,1_6,,0.166666667,0.156
15,17,1_9,OK,0.881,47.2,0.219,1.27,0.234,0,1_9,,0.111111111,0.196
16,18,10_19,ERR_TooSlowGlobal,0,49.2,0.385,1.37,0.401,0,10_19,,0.526315789,N/A
17,20,28_109,OK,1.33,52.8,0.45,1.98,0.466,0,28_109,,0.256880734,0.189
18,21,16_25,OK,1.43,55.5,0.3,1.95,0.316,0,16_25,,0.64,0.314
19,22,7_15,OK,1.35,58.2,0.284,1.78,0.3,0,7_15,,0.466666667,0.24
20,23,11_12,OK,2.17,60.6,0.283,2.77,0.3,0,11_12,,0.916666667,0.489
21,24,1_17,OK,1.17,64.3,0.416,1.75,0.433,0,1_17,,0.058823529,0.161
22,25,120_553,OK,1.43,67.1,0.0174,1.6,0.0334,0,120_553,,0.217,0.258
23,26,11_35,OK,1.2,69.4,0.199,1.57,0.216,0,11_35,,0.314285714,0.3
24,27,1_6,OK,1.15,71.6,0.235,1.57,0.252,0,1_6,,0.166666667,0.1
25,28,4_5,OK,1.56,73.8,0.187,1.95,0.204,0,4_5,,0.8,0.733
26,29,3_8,OK,1.43,76.5,0.269,1.87,0.285,0,3_8,,0.375,0.375
27,30,291_491,OK,1.92,79.1,0.201,2.32,0.218,0,291_491,,0.592668024,0.354
28,31,703_891,OK,1.7,82.4,0.0844,1.98,0.101,0,703_891,,0.789,0.713
29,32,1_17,OK,1.17,85,0.219,1.53,0.236,0,1_17,,0.058823529,0.219
30,33,120_553,OK,1.27,87.2,0.118,1.58,0.134,0,120_553,,0.217,0.239
31,34,7_15,OK,1.15,89.5,0.186,1.52,0.201,0,7_15,,0.466666667,0.172
32,35,16_25,OK,1.33,91.8,0.219,1.7,0.235,0,16_25,,0.64,0.25
33,36,11_12,OK,1.47,94.4,0.1,1.78,0.116,0,11_12,,0.916666667,0.792
34,37,11_35,OK,1.23,96.9,0.286,1.7,0.302,0,11_35,,0.314285714,0.311
35,38,703_891,OK,1.7,99.3,0.25,2.12,0.267,0,703_891,,0.789,0.829
36,39,3_8,OK,1.4,102,0.233,1.82,0.25,0,3_8,,0.375,0.339
37,40,4_5,OK,2.11,105,0.219,2.52,0.236,0,4_5,,0.8,0.424
38,41,10_13,OK,2.28,108,0.234,2.68,0.25,0,10_13,,0.769230769,0.351
39,42,1_6,OK,1.12,111,0.185,1.48,0.202,0,1_6,,0.166666667,0.164
40,43,10_19,OK,1.28,114,0.133,1.6,0.15,0,10_19,,0.526315789,0.304
41,44,1_9,OK,1.11,116,0.254,1.53,0.268,0,1_9,,0.111111111,0.139
42,45,28_109,OK,1.28,118,0.15,1.58,0.166,0,28_109,,0.256880734,0.119
43,46,291_491,OK,1.75,121,0.235,2.15,0.251,0,291_491,,0.592668024,0.392
44,2,16_25,OK,1.49,123,0.166,1.83,0.183,0,16_25,,0.64,0.421
45,14,291_491,OK,1.73,126,0.167,2.03,0.185,0,291_491,,0.592668024,0.499
46,15,10_13,ERR_TooSlowInstantaneous,0,129,0.034,0.435,0.0504,0,10_13,,0.769230769,N/A
47,18,10_19,ERR_TooSlowGlobal,0,131,0.369,0.823,0.385,0,10_19,,0.526315789,N/A
48,19,10_13,OK,0.667,133,0.133,0.934,0.15,0,10_13,,0.769230769,0.332
49,15,10_13,OK,0.933,135,0.151,1.27,0.168,0,10_13,,0.769230769,0.369
50,18,10_19,OK,1.13,137,0.183,1.52,0.2,0,10_19,,0.526315789,0.319
