trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,11,10,ERR_TooSlowGlobal,0,68.7,3.05,3.8,3.07,0:258,0,10,10,N/A
2,7,6,OK,1.43,75.4,2.72,4.45,2.73,0:258,0,6,6,5.97
3,4,3,OK,1.12,83.9,3.58,4.83,3.6,0:258,0,3,3,2.24
4,3,2,OK,1.25,92.5,1.12,2.48,1.13,0:258,0,2,2,1.03
5,5,4,OK,1.21,101,2.67,4,2.68,0:258,0,4,4,3.82
6,10,9,OK,1.15,106,3.3,4.67,3.32,0:258,0,9,9,8.97
7,11,10,ERR_TooSlowGlobal,0,112,0.0168,0.337,0.0334,0:258,0,10,10,N/A
8,11,10,OK,0.916,116,1.02,2.13,1.03,0:258,0,10,10,10.2
9,2,1,OK,0.967,119,0.6,1.75,0.616,0:258,0,1,1,0.264
10,8,7,OK,1.22,122,0.418,1.82,0.434,0:258,0,7,7,7.85
11,6,5,ERR_TooSlowGlobal,0,127,0.436,0.758,0.452,0:258,0,5,5,N/A
12,9,8,ERR_TooSlowGlobal,0,131,0.0162,0.323,0.033,0:258,0,8,8,N/A
13,9,8,OK,0.918,136,0.716,1.75,0.733,0:258,0,8,8,7.6
14,6,5,OK,0.83,139,0.668,1.67,0.683,0:258,0,5,5,5.39
