trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,8,7,OK,0.881,33.4,0.585,1.78,0.601,0:258,0,7,7,5.11
2,6,5,OK,0.716,42.9,0.385,1.32,0.402,0:258,0,5,5,7.78
3,7,6,OK,1.01,46.7,0.402,1.73,0.419,0:258,0,6,6,1.89
4,4,3,ERR_TooSlowInstantaneous,0,50.5,0.585,3.08,0.602,0:258,0,3,3,N/A
5,9,8,ERR_TooSlowInstantaneous,0,59.1,0.019,1.55,0.0355,0:258,0,8,8,N/A
6,9,8,OK,3.1,67.1,0.569,3.8,0.585,0:258,0,8,8,7.44
7,2,1,ERR_TooSlowInstantaneous,0,74.5,0.386,2.48,0.402,0:258,0,1,1,N/A
8,2,1,OK,2.3,79.8,0.0675,2.51,0.0841,0:258,0,1,1,1.53
9,10,9,OK,2.35,84.4,0.321,2.8,0.335,0:258,0,9,9,8.69
10,3,2,OK,1.78,88.9,0.453,2.47,0.469,0:258,0,2,2,2.4
11,4,3,OK,1.96,92.5,0.435,2.55,0.452,0:258,0,3,3,3.42
12,11,10,OK,1.51,96.4,0.436,2,0.451,0:258,0,10,10,9.94
13,5,4,OK,1.86,99.9,0.452,2.42,0.468,0:258,0,4,4,3.06
