trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,7,6,ERR_FingerLifted,0,7.37e+04,3.69,5.9,3.7,0:258,0,6,6,N/A
2,7,6,OK,1.39,7.38e+04,0.285,1.99,0.302,0:258,0,6,6,6.12
3,5,4,OK,1.62,7.38e+04,0.302,2.2,0.318,0:258,0,4,4,3.68
4,11,10,OK,1.63,7.38e+04,0.186,2.08,0.202,0:258,0,10,10,9.99
5,9,8,OK,1.62,7.38e+04,0.202,2.14,0.218,0:258,0,8,8,7.57
6,6,5,OK,1.7,7.38e+04,0.202,2.23,0.218,0:258,0,5,5,5.04
7,3,2,OK,1.86,7.38e+04,0.186,2.36,0.202,0:258,0,2,2,1.93
8,4,3,OK,1.83,7.38e+04,0.152,2.29,0.168,0:258,0,3,3,2.5
9,10,9,OK,2.13,7.38e+04,0.167,2.63,0.184,0:258,0,9,9,8.42
10,2,1,OK,1.97,7.38e+04,0.203,2.47,0.219,0:258,0,1,1,0.681
11,8,7,OK,1.85,7.38e+04,0.17,2.34,0.184,0:258,0,7,7,6.76
