trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,2.32,9.01,0.6,3.08,0.617,0:258,0,0.323,0.323,0.347
2,3,0.739,OK,2.1,13,0.367,2.75,0.384,0:258,0,0.739,0.739,0.768
3,4,0.506,ERR_FingerLifted,0,16.6,0.4,3.55,0.417,0:258,0,0.506,0.506,N/A
4,5,0.167,ERR_TooSlowInstantaneous,0,22.2,0.416,3.6,0.433,0:258,0,0.167,0.167,N/A
5,6,0.111,OK,2.13,27.6,0.401,2.68,0.416,0:258,0,0.111,0.111,0.122
6,7,0.059,OK,1.98,31.3,0.35,2.65,0.367,0:258,0,0.059,0.059,0.0153
7,8,0.834,OK,2.45,35,0.4,3.05,0.417,0:258,0,0.834,0.834,0.814
8,9,0.769,OK,1.92,38.9,0.366,2.53,0.383,0:258,0,0.769,0.769,0.758
9,10,0.378,OK,1.93,42.3,0.351,2.55,0.367,0:258,0,0.378,0.378,0.233
10,11,0.257,OK,1.82,45.7,0.334,2.43,0.35,0:258,0,0.257,0.257,0.147
11,12,0.117,OK,1.95,49,0.283,2.53,0.3,0:258,0,0.117,0.117,0.0778
12,13,0.593,OK,2.07,52.4,0.35,2.73,0.367,0:258,0,0.593,0.593,0.654
13,14,0.475,OK,1.97,55.9,0.266,2.48,0.285,0:258,0,0.475,0.475,0.464
14,15,0.653,OK,2.45,59.3,0.417,3.13,0.434,0:258,0,0.653,0.653,0.722
15,16,0.928,OK,2.38,63.3,0.317,2.98,0.334,0:258,0,0.928,0.928,0.951
16,17,0.257,OK,2.45,67,0.334,2.92,0.35,0:258,0,0.257,0.257,0.168
17,18,0.475,ERR_FingerLifted,0,70.8,0.4,3.47,0.417,0:258,0,0.475,0.475,N/A
18,19,0.506,OK,2.32,75.5,0.35,2.92,0.367,0:258,0,0.506,0.506,0.525
19,20,0.653,OK,2.4,79.3,0.383,3.02,0.4,0:258,0,0.653,0.653,0.653
20,21,0.593,OK,2.08,83.2,0.3,2.55,0.317,0:258,0,0.593,0.593,0.533
21,22,0.167,OK,2.27,86.6,0.384,2.93,0.4,0:258,0,0.167,0.167,0.0972
22,23,0.111,OK,2.03,90.5,0.286,2.6,0.302,0:258,0,0.111,0.111,0.0556
23,24,0.834,OK,2.35,94,0.283,2.85,0.3,0:258,0,0.834,0.834,0.807
24,25,0.739,OK,2.78,97.8,0.35,3.38,0.367,0:258,0,0.739,0.739,0.714
25,26,0.059,OK,2.18,102,0.267,2.72,0.283,0:258,0,0.059,0.059,0.00139
26,27,0.378,OK,2.15,106,0.266,2.68,0.283,0:258,0,0.378,0.378,0.264
27,28,0.117,ERR_TooSlowInstantaneous,0,109,0.267,2.18,0.283,0:258,0,0.117,0.117,N/A
28,29,0.769,OK,2.61,114,0.417,3.28,0.433,0:258,0,0.769,0.769,0.719
29,30,0.928,OK,2.3,118,0.233,2.78,0.25,0:258,0,0.928,0.928,0.944
30,31,0.323,OK,2.6,122,0.35,3.25,0.367,0:258,0,0.323,0.323,0.271
31,32,0.167,OK,2.08,126,0.267,2.67,0.283,0:258,0,0.167,0.167,0.0806
32,33,0.111,OK,1.85,130,0.25,2.42,0.267,0:258,0,0.111,0.111,0.0528
33,34,0.323,OK,2.1,133,0.268,2.68,0.283,0:258,0,0.323,0.323,0.315
34,35,0.653,OK,2.18,137,0.35,2.82,0.367,0:258,0,0.653,0.653,0.662
35,36,0.769,OK,2.53,140,0.317,3.1,0.333,0:258,0,0.769,0.769,0.728
36,37,0.257,OK,2.38,144,0.35,2.93,0.367,0:258,0,0.257,0.257,0.162
37,38,0.378,OK,2.17,148,0.25,2.72,0.267,0:258,0,0.378,0.378,0.232
38,39,0.593,OK,2.03,152,0.266,2.62,0.283,0:258,0,0.593,0.593,0.619
39,40,0.059,OK,2.25,156,0.296,2.8,0.321,0:258,0,0.059,0.059,0.05
40,41,0.475,OK,2.65,159,0.283,3.2,0.3,0:258,0,0.475,0.475,0.299
41,42,0.739,OK,2.12,163,0.262,2.65,0.282,0:258,0,0.739,0.739,0.738
42,43,0.928,OK,2.48,167,0.25,3,0.267,0:258,0,0.928,0.928,0.942
43,44,0.506,OK,1.83,171,0.217,2.28,0.234,0:258,0,0.506,0.506,0.533
44,45,0.834,OK,2.6,174,0.266,3.19,0.283,0:258,0,0.834,0.834,0.817
45,46,0.117,OK,2.37,178,0.2,2.87,0.217,0:258,0,0.117,0.117,0.0472
46,4,0.506,OK,1.9,182,0.251,2.43,0.267,0:258,0,0.506,0.506,0.517
47,5,0.167,OK,2.56,185,0.284,3.15,0.3,0:258,0,0.167,0.167,0.0861
48,18,0.475,OK,2.03,189,0.317,2.65,0.334,0:258,0,0.475,0.475,0.418
49,28,0.117,OK,2.93,193,0.417,3.67,0.433,0:258,0,0.117,0.117,0.157
