trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,1,OK,0.598,8.85,0.0181,0.753,0.0348,0:258,0,1,1,2.19
2,6,5,OK,0.715,21.5,0.184,0.999,0.2,0:258,0,5,5,3.35
3,10,9,OK,0.716,23.4,0.418,1.27,0.434,0:258,0,9,9,8.39
4,8,7,OK,0.799,25.5,0.351,1.22,0.367,0:258,0,7,7,8.18
5,4,3,OK,0.731,27.8,0.135,0.951,0.151,0:258,0,3,3,1.79
6,5,4,OK,0.732,29.6,0.25,1.14,0.267,0:258,0,4,4,3.88
7,11,10,OK,0.716,32.7,0.352,1.14,0.368,0:258,0,10,10,10.4
8,7,6,OK,0.915,34.7,0.169,1.22,0.187,0:258,0,6,6,3.79
9,9,8,OK,0.782,38.2,0.252,1.07,0.268,0:258,0,8,8,8.71
10,3,2,OK,0.718,40,0.233,1.03,0.249,0:258,0,2,2,0.958
