trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,genstim.position.x,genstim.target,v.position,target,endPoint
1,2,16_25,OK,3.05,11,0.636,3.99,0.651,0,16_25,,0.64,0.597
2,4,28_109,OK,2.43,17.5,0.217,2.95,0.233,0,28_109,,0.256880734,0.274
3,5,4_5,ERR_TooSlowInstantaneous,0,21.2,0.251,2.17,0.267,0,4_5,,0.8,N/A
4,7,11_35,OK,2.02,25.3,0.268,2.47,0.285,0,11_35,,0.314285714,0.271
5,8,3_8,OK,1.7,28.7,0.269,2.28,0.285,0,3_8,,0.375,0.197
6,9,7_15,OK,1.77,31.8,0.184,2.12,0.199,0,7_15,,0.466666667,0.61
7,11,10_19,OK,2.88,35.9,0.253,3.43,0.267,0,10_19,,0.526315789,0.518
8,13,1_17,OK,2.08,40.6,0.0186,2.4,0.0336,0,1_17,,0.058823529,0.0819
9,14,291_491,OK,2.58,43.9,0.234,3.1,0.25,0,291_491,,0.592668024,0.329
10,16,1_6,OK,1.78,48.1,0.0177,1.9,0.0348,0,1_6,,0.166666667,0.16
11,17,1_9,ERR_InvalidAngle,0,50.9,0.233,1.39,0.249,0,1_9,,0.111111111,N/A
12,19,10_13,ERR_TooSlowInstantaneous,0,56,0.0525,3.11,0.0686,0,10_13,,0.769230769,N/A
13,21,16_25,OK,2.22,62.3,0.25,2.58,0.267,0,16_25,,0.64,0.519
14,22,7_15,OK,2.5,65.7,0.216,2.97,0.233,0,7_15,,0.466666667,0.529
15,23,11_12,OK,2.6,69.6,0.249,3.15,0.266,0,11_12,,0.916666667,0.838
16,24,1_17,OK,1.3,75,0.252,1.73,0.269,0,1_17,,0.058823529,0.0625
17,25,120_553,OK,1.93,77.7,0.3,2.33,0.316,0,120_553,,0.217,0.199
18,26,11_35,OK,1.95,82.3,0.2,2.27,0.217,0,11_35,,0.314285714,0.292
19,27,1_6,OK,1.28,85.5,0.268,1.7,0.283,0,1_6,,0.166666667,0.0792
20,28,4_5,OK,1.42,88.2,0.234,1.83,0.251,0,4_5,,0.8,0.782
21,30,291_491,OK,1.7,91.8,0.2,2.07,0.217,0,291_491,,0.592668024,0.279
22,31,703_891,OK,2.55,95.1,0.251,2.95,0.266,0,703_891,,0.789,0.753
23,32,1_17,OK,1.6,99,0.2,1.98,0.216,0,1_17,,0.058823529,0.0764
24,33,120_553,OK,1.55,102,0.253,1.98,0.268,0,120_553,,0.217,0.206
25,34,7_15,OK,2.33,105,0.253,2.7,0.269,0,7_15,,0.466666667,0.483
26,35,16_25,ERR_TooSlowInstantaneous,0,110,0.253,3.3,0.268,0,16_25,,0.64,N/A
27,36,11_12,ERR_TooSlowGlobal,0,118,0.468,0.786,0.484,0,11_12,,0.916666667,N/A
28,37,11_35,OK,2,120,0.318,2.48,0.335,0,11_35,,0.314285714,0.263
29,38,703_891,OK,1.5,123,0.2,1.85,0.217,0,703_891,,0.789,0.797
30,39,3_8,OK,1.83,126,0.151,2.07,0.167,0,3_8,,0.375,0.246
31,40,4_5,OK,1.82,128,0.202,2.34,0.218,0,4_5,,0.8,0.757
32,41,10_13,OK,1.83,132,0.0174,1.97,0.034,0,10_13,,0.769230769,0.747
33,42,1_6,OK,1.21,135,0.103,1.45,0.118,0,1_6,,0.166666667,0.0708
34,43,10_19,ERR_InvalidAngle,0,137,0.283,1.94,0.299,0,10_19,,0.526315789,N/A
35,44,1_9,OK,1.35,142,0.285,1.75,0.301,0,1_9,,0.111111111,0.103
36,45,28_109,OK,1.61,144,0.186,1.9,0.203,0,28_109,,0.256880734,0.0167
37,46,291_491,OK,2.26,147,0.285,2.65,0.301,0,291_491,,0.592668024,0.588
38,3,120_553,OK,1.58,151,0.135,1.82,0.152,0,120_553,,0.217,0.146
39,5,4_5,OK,1.61,153,0.134,1.85,0.151,0,4_5,,0.8,0.772
40,6,11_12,OK,1.47,156,0.184,1.83,0.2,0,11_12,,0.916666667,0.876
41,10,1_9,OK,1.37,159,0.101,1.62,0.118,0,1_9,,0.111111111,0.0528
42,12,703_891,OK,1.9,161,0.182,2.23,0.199,0,703_891,,0.789,0.844
43,17,1_9,OK,1.25,165,0.118,1.6,0.134,0,1_9,,0.111111111,0.0681
44,18,10_19,OK,1.63,167,0.167,2.03,0.184,0,10_19,,0.526315789,0.46
45,19,10_13,ERR_TooSlowInstantaneous,0,171,0.167,1.09,0.184,0,10_13,,0.769230769,N/A
46,20,28_109,OK,1.83,174,0.319,2.37,0.336,0,28_109,,0.256880734,0.0264
47,29,3_8,OK,2.28,178,0.183,2.68,0.2,0,3_8,,0.375,0.301
48,35,16_25,OK,2.27,181,0.0827,2.68,0.0994,0,16_25,,0.64,0.643
49,36,11_12,ERR_TooSlowInstantaneous,0,185,0.0842,1.97,0.101,0,11_12,,0.916666667,N/A
50,43,10_19,OK,1.4,189,0.434,1.95,0.451,0,10_19,,0.526315789,0.45
51,15,10_13,OK,1.4,192,0.302,1.84,0.317,0,10_13,,0.769230769,0.454
52,19,10_13,OK,1.23,195,0.117,1.55,0.134,0,10_13,,0.769230769,0.444
53,36,11_12,OK,1.82,197,0.202,2.2,0.216,0,11_12,,0.916666667,0.907
