trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,1.49,10.3,0.552,2.22,0.568,0:258,0,0.323,0.323,0.188
2,3,0.739,OK,1.43,13.4,0.119,1.67,0.135,0:258,0,0.739,0.739,0.749
3,4,0.506,OK,1.32,15.9,0.151,1.58,0.166,0:258,0,0.506,0.506,0.511
4,5,0.167,OK,1.45,18.2,0.118,1.7,0.135,0:258,0,0.167,0.167,0.0667
5,6,0.111,OK,1.38,20.9,0.1,1.62,0.117,0:258,0,0.111,0.111,0.0542
6,7,0.059,OK,1.63,23.4,0.102,1.97,0.119,0:258,0,0.059,0.059,0.00972
7,8,0.834,ERR_TooSlowInstantaneous,0,26.2,0.0175,1.84,0.0335,0:258,0,0.834,0.834,N/A
8,9,0.769,OK,1.13,30,0.367,1.6,0.383,0:258,0,0.769,0.769,0.719
9,10,0.378,OK,1.4,32.3,0.119,1.62,0.135,0:258,0,0.378,0.378,0.121
10,11,0.257,OK,1.3,34.7,0.0496,1.47,0.0665,0:258,0,0.257,0.257,0.0528
11,12,0.117,OK,1.35,37.1,0.0503,1.55,0.0666,0:258,0,0.117,0.117,0.0292
12,13,0.593,OK,1.27,39.6,0.0831,1.48,0.0996,0:258,0,0.593,0.593,0.543
13,14,0.475,OK,1.18,41.9,0.135,1.37,0.151,0:258,0,0.475,0.475,0.4
14,15,0.653,OK,1.2,44,0.101,1.38,0.118,0:258,0,0.653,0.653,0.665
15,16,0.928,OK,1.08,46.2,0.168,1.37,0.183,0:258,0,0.928,0.928,0.917
16,17,0.257,OK,1.23,48.2,0.218,1.58,0.235,0:258,0,0.257,0.257,0.11
17,18,0.475,OK,1.35,50.6,0.119,1.55,0.135,0:258,0,0.475,0.475,0.432
18,19,0.506,OK,1.67,52.9,0.117,2.02,0.133,0:258,0,0.506,0.506,0.565
19,20,0.653,OK,1.25,55.6,0.135,1.5,0.152,0:258,0,0.653,0.653,0.682
20,21,0.593,OK,1.15,57.8,0.103,1.37,0.117,0:258,0,0.593,0.593,0.521
21,22,0.167,OK,1.1,61,0.251,1.45,0.268,0:258,0,0.167,0.167,0.0875
22,23,0.111,OK,1.2,63.3,0.134,1.43,0.15,0:258,0,0.111,0.111,0.05
23,24,0.834,OK,1.35,65.7,0.15,1.57,0.166,0:258,0,0.834,0.834,0.835
24,25,0.739,OK,0.999,68,0.135,1.25,0.151,0:258,0,0.739,0.739,0.704
25,26,0.059,OK,1.45,71.3,0.253,1.97,0.268,0:258,0,0.059,0.059,-0.00694
26,27,0.378,OK,1.42,74.2,0.117,1.62,0.134,0:258,0,0.378,0.378,0.218
27,28,0.117,OK,1.3,76.8,0.117,1.58,0.133,0:258,0,0.117,0.117,0.0986
28,29,0.769,OK,1.15,79.3,0.0172,1.28,0.0334,0:258,0,0.769,0.769,0.776
29,30,0.928,OK,1.13,81.3,0.152,1.4,0.168,0:258,0,0.928,0.928,0.932
30,31,0.323,OK,1.08,83.6,0.135,1.32,0.152,0:258,0,0.323,0.323,0.153
31,32,0.167,OK,1.1,85.7,0.238,1.45,0.253,0:258,0,0.167,0.167,0.0736
32,33,0.111,OK,1.3,88.1,0.152,1.55,0.169,0:258,0,0.111,0.111,0.0222
33,34,0.323,OK,1.33,90.6,0.167,1.62,0.183,0:258,0,0.323,0.323,0.144
34,35,0.653,OK,1.33,93.1,0.368,1.77,0.385,0:258,0,0.653,0.653,0.604
35,36,0.769,OK,1.08,95.7,0.233,1.43,0.249,0:258,0,0.769,0.769,0.79
36,37,0.257,OK,1.18,98,0.267,1.6,0.284,0:258,0,0.257,0.257,0.0861
37,38,0.378,OK,1.22,100,0.0169,1.33,0.0334,0:258,0,0.378,0.378,0.157
38,39,0.593,OK,1.13,103,0.303,1.52,0.319,0:258,0,0.593,0.593,0.557
39,40,0.059,OK,1.36,105,0.169,1.7,0.185,0:258,0,0.059,0.059,0.0167
40,41,0.475,OK,1.42,108,0.117,1.65,0.133,0:258,0,0.475,0.475,0.256
41,42,0.739,OK,1.18,110,0.201,1.48,0.218,0:258,0,0.739,0.739,0.768
42,43,0.928,OK,1.25,113,0.219,1.53,0.234,0:258,0,0.928,0.928,0.925
43,44,0.506,OK,1.15,115,0.133,1.38,0.15,0:258,0,0.506,0.506,0.531
44,45,0.834,OK,1.43,117,0.117,1.68,0.133,0:258,0,0.834,0.834,0.876
45,46,0.117,OK,1.3,120,0.152,1.58,0.168,0:258,0,0.117,0.117,0.0944
46,8,0.834,OK,1.53,122,0.202,1.83,0.218,0:258,0,0.834,0.834,0.851
