trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,11,10,ERR_TooSlowInstantaneous,0,29.7,3.12,4.9,3.13,0:258,0,10,10,N/A
2,6,5,ERR_TooSlowInstantaneous,0,39.7,1.32,3.79,1.33,0:258,0,5,5,N/A
3,5,4,ERR_TooSlowInstantaneous,0,58.8,1.4,2.41,1.42,0:258,0,4,4,N/A
4,5,4,ERR_TooSlowInstantaneous,0,67.2,0.901,5.38,0.918,0:258,0,4,4,N/A
5,5,4,OK,6.81,82,0.9,8.03,0.917,0:258,0,4,4,4.47
6,7,6,OK,5.97,105,0.766,7.06,0.782,0:258,0,6,6,5.53
7,6,5,OK,4.98,115,0.669,5.98,0.684,0:258,0,5,5,4.57
8,9,8,OK,5.03,124,0.852,6.19,0.868,0:258,0,8,8,7.46
9,10,9,OK,4.46,133,0.904,5.69,0.918,0:258,0,9,9,7.39
10,11,10,OK,4.3,142,0.57,5.08,0.586,0:258,0,10,10,9.51
11,3,2,OK,4.77,150,0.383,5.46,0.4,0:258,0,2,2,1.67
