trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,2.4,7.97,0.204,2.68,0.22,0:258,0,0.323,0.323,0.00833
2,3,0.739,OK,1.25,13.2,0.0172,1.35,0.0334,0:258,0,0.739,0.739,0.796
3,4,0.506,OK,1.05,15.3,0.101,1.25,0.118,0:258,0,0.506,0.506,0.506
4,5,0.167,OK,1.3,17.2,0.151,1.58,0.169,0:258,0,0.167,0.167,0.111
5,6,0.111,OK,1.24,19.7,0.0169,1.37,0.0337,0:258,0,0.111,0.111,0.0528
6,7,0.059,OK,1.33,27.2,0.119,1.58,0.136,0:258,0,0.059,0.059,0.00278
7,8,0.834,ERR_TooSlowInstantaneous,0,30.7,0.219,2.51,0.235,0:258,0,0.834,0.834,N/A
8,9,0.769,OK,1.15,34.5,0.168,1.45,0.183,0:258,0,0.769,0.769,0.804
9,10,0.378,OK,1.93,36.7,0.0165,2.07,0.033,0:258,0,0.378,0.378,0.199
10,11,0.257,OK,1.62,40.9,0.251,2.03,0.268,0:258,0,0.257,0.257,0.211
11,12,0.117,OK,1.47,43.8,0.184,1.87,0.2,0:258,0,0.117,0.117,0.0806
12,13,0.593,OK,1.5,46.7,0.134,1.87,0.15,0:258,0,0.593,0.593,0.469
13,14,0.475,OK,1.2,49.5,0.1,1.43,0.117,0:258,0,0.475,0.475,0.453
14,15,0.653,OK,1.45,52.9,0.218,1.8,0.234,0:258,0,0.653,0.653,0.582
15,16,0.928,OK,1.5,55.6,0.15,1.78,0.166,0:258,0,0.928,0.928,0.917
16,17,0.257,OK,1.67,58.2,0.0837,1.93,0.1,0:258,0,0.257,0.257,0.258
17,18,0.475,OK,1.48,62.2,0.218,1.78,0.234,0:258,0,0.475,0.475,0.457
18,19,0.506,OK,1.35,64.8,0.167,1.62,0.185,0:258,0,0.506,0.506,0.514
19,20,0.653,OK,1.4,67.3,0.0833,1.6,0.1,0:258,0,0.653,0.653,0.611
20,21,0.593,OK,1.5,69.8,0.169,1.85,0.182,0:258,0,0.593,0.593,0.588
21,22,0.167,OK,1.88,72.5,0.134,2.12,0.15,0:258,0,0.167,0.167,0.149
22,23,0.111,OK,1.38,75.6,0.15,1.63,0.166,0:258,0,0.111,0.111,0.0833
23,24,0.834,OK,1.55,78.1,0.135,1.75,0.151,0:258,0,0.834,0.834,0.0583
24,25,0.739,OK,1.67,80.8,0.184,1.95,0.202,0:258,0,0.739,0.739,0.0347
25,26,0.059,OK,1.48,83.7,0.118,1.77,0.136,0:258,0,0.059,0.059,-0.00556
26,27,0.378,OK,1.4,86.4,0.152,1.77,0.168,0:258,0,0.378,0.378,0.181
27,28,0.117,OK,1.45,89.3,0.136,1.67,0.152,0:258,0,0.117,0.117,0.0681
28,29,0.769,OK,1.78,91.9,0.201,2.08,0.217,0:258,0,0.769,0.769,0.858
29,30,0.928,OK,1.33,94.9,0.153,1.6,0.167,0:258,0,0.928,0.928,0.933
30,31,0.323,OK,1.6,97.4,0.151,1.92,0.167,0:258,0,0.323,0.323,0.247
31,32,0.167,OK,1.7,100,0.166,2,0.183,0:258,0,0.167,0.167,0.1
32,33,0.111,OK,1.63,103,0.1,1.78,0.117,0:258,0,0.111,0.111,0.0806
33,34,0.323,OK,1.62,106,0.117,1.87,0.133,0:258,0,0.323,0.323,0.3
34,35,0.653,OK,1.6,109,0.169,1.85,0.184,0:258,0,0.653,0.653,0.643
35,36,0.769,OK,1.53,112,0.117,1.77,0.134,0:258,0,0.769,0.769,0.831
36,37,0.257,OK,2.05,114,0.135,2.28,0.152,0:258,0,0.257,0.257,0.236
37,38,0.378,OK,1.6,117,0.15,1.83,0.169,0:258,0,0.378,0.378,0.342
38,39,0.593,OK,2.13,120,0.135,2.37,0.15,0:258,0,0.593,0.593,0.679
39,40,0.059,OK,1.7,123,0.167,1.98,0.183,0:258,0,0.059,0.059,0.0125
40,41,0.475,OK,2.17,126,0.184,2.45,0.199,0:258,0,0.475,0.475,0.44
41,42,0.739,OK,5.37,130,0.217,5.68,0.233,0:258,0,0.739,0.739,0.797
42,43,0.928,OK,2.11,136,0.185,2.52,0.2,0:258,0,0.928,0.928,0.922
43,44,0.506,OK,1.76,140,0.234,2.13,0.25,0:258,0,0.506,0.506,0.511
44,45,0.834,OK,2.84,143,0.15,3.17,0.167,0:258,0,0.834,0.834,0.838
45,46,0.117,OK,3.35,147,0.134,3.68,0.151,0:258,0,0.117,0.117,0.101
46,8,0.834,OK,2.98,152,0.102,3.27,0.117,0:258,0,0.834,0.834,0.828
