trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,0.323,OK,1.48,14.8,0.322,1.97,0.338,0:258,0,0.323,0.323,0.174
2,3,0.739,OK,0.9,17.8,0.302,1.3,0.318,0:258,0,0.739,0.739,0.314
3,4,0.506,OK,0.863,20.1,0.303,1.28,0.319,0:258,0,0.506,0.506,0.494
4,5,0.167,ERR_StartedSideways,0,27,-1,0.0186,-1,0:258,0,0.167,0.167,N/A
5,6,0.111,OK,1.12,28.4,0.42,1.75,0.436,0:258,0,0.111,0.111,0.118
6,7,0.059,OK,1.08,31.3,0.369,1.68,0.384,0:258,0,0.059,0.059,0.0542
7,8,0.834,OK,1.16,35.3,0.337,1.65,0.352,0:258,0,0.834,0.834,0.758
8,9,0.769,OK,1.1,38.8,0.202,1.43,0.218,0:258,0,0.769,0.769,0.686
9,10,0.378,OK,0.984,42.2,0.25,1.35,0.267,0:258,0,0.378,0.378,0.119
10,11,0.257,OK,1.03,44.6,0.218,1.47,0.234,0:258,0,0.257,0.257,0.104
11,12,0.117,OK,0.999,48.1,0.335,1.48,0.351,0:258,0,0.117,0.117,-0.0111
12,13,0.593,OK,1.27,51.9,0.269,1.67,0.285,0:258,0,0.593,0.593,0.487
13,14,0.475,OK,1.07,54.5,0.202,1.35,0.218,0:258,0,0.475,0.475,0.31
14,16,0.928,OK,1.15,58.2,0.169,1.5,0.184,0:258,0,0.928,0.928,0.929
15,17,0.257,OK,1.13,60.6,0.249,1.53,0.266,0:258,0,0.257,0.257,0.117
16,18,0.475,OK,1.08,63.1,0.117,1.35,0.135,0:258,0,0.475,0.475,0.278
17,19,0.506,OK,0.996,69.5,0.237,1.33,0.252,0:258,0,0.506,0.506,0.5
18,20,0.653,OK,1.1,71.7,0.0849,1.3,0.102,0:258,0,0.653,0.653,0.617
19,21,0.593,OK,0.998,73.8,0.102,1.23,0.119,0:258,0,0.593,0.593,0.468
20,22,0.167,OK,1.12,75.8,0.118,1.4,0.134,0:258,0,0.167,0.167,0.0819
21,23,0.111,OK,1.05,79.1,0.201,1.4,0.217,0:258,0,0.111,0.111,0.0653
22,24,0.834,OK,1.15,81.7,0.049,1.3,0.0659,0:258,0,0.834,0.834,0.775
23,25,0.739,OK,1.15,83.8,0.117,1.4,0.134,0:258,0,0.739,0.739,0.69
24,26,0.059,OK,1.22,87.1,0.185,1.52,0.201,0:258,0,0.059,0.059,0.0153
25,27,0.378,OK,1.2,90,0.0169,1.32,0.0332,0:258,0,0.378,0.378,0.214
26,28,0.117,OK,1.02,92.3,0.0831,1.23,0.0999,0:258,0,0.117,0.117,0.05
27,29,0.769,OK,1.37,94.4,0.0669,1.53,0.0832,0:258,0,0.769,0.769,0.779
28,30,0.928,OK,1.13,96.8,0.0669,1.37,0.0836,0:258,0,0.928,0.928,0.875
29,31,0.323,OK,1.12,100,0.187,1.48,0.204,0:258,0,0.323,0.323,0.219
30,32,0.167,OK,1.05,102,0.0842,1.27,0.102,0:258,0,0.167,0.167,0.0236
31,33,0.111,OK,0.998,106,0.235,1.38,0.252,0:258,0,0.111,0.111,0.122
32,34,0.323,OK,1.6,110,0.219,1.98,0.235,0:258,0,0.323,0.323,0.29
33,35,0.653,OK,1.52,113,0.0173,1.67,0.0331,0:258,0,0.653,0.653,0.515
34,36,0.769,OK,0.883,116,0.101,1.17,0.118,0:258,0,0.769,0.769,0.704
35,37,0.257,OK,0.902,118,0.1,1.25,0.117,0:258,0,0.257,0.257,0.176
36,38,0.378,OK,0.949,120,0.102,1.2,0.118,0:258,0,0.378,0.378,0.196
37,39,0.593,OK,1.18,122,0.0999,1.42,0.116,0:258,0,0.593,0.593,0.501
38,40,0.059,OK,1.15,124,0.067,1.32,0.0832,0:258,0,0.059,0.059,-0.00972
39,41,0.475,ERR_StartedSideways,0,127,-1,0.0685,-1,0:258,0,0.475,0.475,N/A
40,42,0.739,OK,1.15,128,0.0669,1.33,0.0833,0:258,0,0.739,0.739,0.75
41,43,0.928,OK,0.898,130,0.201,1.3,0.218,0:258,0,0.928,0.928,0.936
42,44,0.506,OK,0.9,132,0.017,1.03,0.0335,0:258,0,0.506,0.506,0.501
43,45,0.834,OK,1.4,134,0.117,1.7,0.134,0:258,0,0.834,0.834,0.785
44,46,0.117,OK,0.93,137,0.171,1.22,0.185,0:258,0,0.117,0.117,0.104
45,5,0.167,OK,1.06,139,0.103,1.33,0.118,0:258,0,0.167,0.167,0.174
46,15,0.653,OK,1.13,142,0.234,1.55,0.25,0:258,0,0.653,0.653,0.617
47,41,0.475,OK,1.27,145,0.168,1.57,0.183,0:258,0,0.475,0.475,0.401
