trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,2,"9,158",OK,1.57,12,0.134,1.78,0.151,0:258,0,"9,158",9158,8.89e+03
2,3,"4,782",OK,1.45,14.7,0.184,1.7,0.2,0:258,0,"4,782",4782,4.56e+03
3,4,"9,845",OK,1.17,17.3,0.134,1.41,0.152,0:258,0,"9,845",9845,9.17e+03
4,5,"1,751",OK,1.95,19.5,0.133,2.15,0.15,0:258,0,"1,751",1751,2.25e+03
5,6,"5,312",OK,1.11,22.5,0.151,1.35,0.167,0:258,0,"5,312",5312,5.81e+03
6,7,"8,074",OK,1.28,24.8,0.0999,1.53,0.116,0:258,0,"8,074",8074,7.71e+03
7,8,"7,729",ERR_TooSlowInstantaneous,0,27.2,0.117,0.6,0.133,0:258,0,"7,729",7729,N/A
8,9,"5,886",OK,1.3,29.1,0.101,1.47,0.118,0:258,0,"5,886",5886,5.94e+03
9,10,"6,401",OK,1.25,31.4,0.134,1.47,0.151,0:258,0,"6,401",6401,6.44e+03
10,11,992,ERR_TooSlowInstantaneous,0,33.6,0.117,1.11,0.134,0:258,0,992,992,N/A
11,12,"8,906",OK,1.25,36.4,0.136,1.5,0.152,0:258,0,"8,906",8906,7.47e+03
12,13,"6,698",ERR_TooSlowInstantaneous,0,38.8,0.117,1.38,0.133,0:258,0,"6,698",6698,N/A
13,14,"4,115",OK,1.12,41.5,0.135,1.32,0.151,0:258,0,"4,115",4115,3.53e+03
14,15,"3,903",OK,1.18,43.7,0.1,1.35,0.116,0:258,0,"3,903",3903,4.26e+03
15,16,"3,274",OK,1.28,45.9,0.134,1.5,0.151,0:258,0,"3,274",3274,2.83e+03
16,17,"2,894",OK,1.43,48.3,0.153,1.7,0.167,0:258,0,"2,894",2894,3.31e+03
17,18,374,OK,1.15,50.8,0.1,1.35,0.117,0:258,0,374,374,3.36e+03
18,19,"1,023",OK,1.35,52.9,0.135,1.62,0.152,0:258,0,"1,023",1023,944
19,20,"7,264",OK,1.4,55.5,0.15,1.67,0.166,0:258,0,"7,264",7264,6.82e+03
20,21,"2,148",OK,1.25,58,0.136,1.5,0.151,0:258,0,"2,148",2148,2.46e+03
21,22,"3,274",OK,1.08,60.5,0.116,1.3,0.132,0:258,0,"3,274",3274,3.64e+03
22,23,"9,845",OK,1.48,62.6,0.136,1.78,0.152,0:258,0,"9,845",9845,9.58e+03
23,24,"2,148",OK,1.45,65.3,0.151,1.7,0.167,0:258,0,"2,148",2148,1.49e+03
24,25,"1,751",OK,2.03,68.2,0.167,2.25,0.184,0:258,0,"1,751",1751,1.03e+03
25,26,"5,886",OK,1.22,71.3,0.151,1.45,0.168,0:258,0,"5,886",5886,6.17e+03
26,27,"8,074",OK,1.28,73.8,0.0135,1.4,0.0305,0:258,0,"8,074",8074,8.06e+03
27,28,"1,023",OK,1.22,76.1,0.0854,1.43,0.1,0:258,0,"1,023",1023,750
28,29,"4,782",ERR_TooSlowInstantaneous,0,78.5,0.1,1.34,0.116,0:258,0,"4,782",4782,N/A
29,30,"7,729",OK,1.08,81,0.134,1.3,0.15,0:258,0,"7,729",7729,7.44e+03
30,31,"6,698",OK,1.25,83.2,0.102,1.43,0.119,0:258,0,"6,698",6698,7.53e+03
31,32,"4,115",OK,1.25,85.6,0.151,1.53,0.167,0:258,0,"4,115",4115,2.36e+03
32,33,"9,158",OK,1.35,89.6,0.22,1.68,0.235,0:258,0,"9,158",9158,8.83e+03
33,34,992,OK,1.38,92.2,0.101,1.57,0.116,0:258,0,992,992,722
34,35,"5,312",OK,1.62,94.8,0.15,1.9,0.167,0:258,0,"5,312",5312,5.81e+03
35,36,"7,264",OK,1.48,97.7,0.133,1.75,0.149,0:258,0,"7,264",7264,7.72e+03
36,37,"8,906",OK,1.38,100,0.084,1.6,0.1,0:258,0,"8,906",8906,9.39e+03
37,38,"3,903",OK,1.83,103,0.117,2.05,0.134,0:258,0,"3,903",3903,1.94e+03
38,39,"6,401",OK,1.58,106,0.15,1.87,0.167,0:258,0,"6,401",6401,6.78e+03
39,40,"2,894",OK,1.88,108,0.133,2.13,0.15,0:258,0,"2,894",2894,1.65e+03
40,41,374,OK,1.45,112,0.118,1.68,0.133,0:258,0,374,374,125
41,42,"7,729",OK,1.28,114,0.118,1.48,0.135,0:258,0,"7,729",7729,7.42e+03
42,43,"6,401",OK,1.33,117,0.119,1.57,0.135,0:258,0,"6,401",6401,6.33e+03
43,44,"4,115",OK,1.35,119,0.0688,1.52,0.0852,0:258,0,"4,115",4115,3.19e+03
44,45,"3,903",OK,1.73,122,0.102,1.93,0.117,0:258,0,"3,903",3903,1.86e+03
45,46,"6,698",OK,1.48,125,0.0835,1.66,0.099,0:258,0,"6,698",6698,7e+03
46,47,"2,148",OK,1.38,127,0.167,1.67,0.182,0:258,0,"2,148",2148,1.64e+03
47,48,992,OK,1.37,130,0.101,1.57,0.117,0:258,0,992,992,583
48,49,"9,158",OK,1.27,132,0.15,1.53,0.167,0:258,0,"9,158",9158,8.81e+03
49,50,"1,751",OK,1.18,135,0.0839,1.37,0.1,0:258,0,"1,751",1751,1.89e+03
